Option Name,Developer,Contact,Address,Wi-Fi,Year Built,Units,URL
84 W Union St Unit 4,,844-203-2758,"84 W Union St, Athens, OH 45701",False,2014,,https://www.apartments.com/84-w-union-st-athens-oh-unit-4/t4gnd09/
84 W Union St Unit 2,,833-686-3507,"84 W Union St, Athens, OH 45701",False,2014,,https://www.apartments.com/84-w-union-st-athens-oh-unit-2/vpkhtvg/
84 W Union St Unit 5,,833-747-7629,"84 W Union St, Athens, OH 45701",False,2014,,https://www.apartments.com/84-w-union-st-athens-oh-unit-5/q7qwv6z/
86 W Union St,,844-207-3486,"86 W Union St, Athens, OH 45701",False,2014,,https://www.apartments.com/86-w-union-st-athens-oh/d9j5c1k/
40 N Court St Unit A,,844-218-9646,"40 N Court St, Athens, OH 45701",False,2014,,https://www.apartments.com/40-n-court-st-athens-oh-unit-a/lm9vbzf/
9 Mill St Unit 2,,844-718-2653,"9 Mill St, Athens, OH 45701",False,2014,,https://www.apartments.com/9-mill-st-athens-oh-unit-2/w9g6hgj/
41 Mill St Unit C,,833-723-8448,"41 Mill St, Athens, OH 45701",False,2014,,https://www.apartments.com/41-mill-st-athens-oh-unit-c/hlzy7v2/
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
River Gate Apartments,,,"10 Rufus St, Athens, OH 45701",False,2016,70,https://www.apartments.com/river-gate-apartments-athens-oh/d2sstjk/
78 E State St Unit C,,,"78 E State St, Athens, OH 45701",False,2016,70,https://www.apartments.com/78-e-state-st-athens-oh-unit-c/rpjhtv1/
78 E State St Unit B,,,"78 E State St, Athens, OH 45701",False,2016,70,https://www.apartments.com/78-e-state-st-athens-oh-unit-b/3k1j6pd/
78 E State St Unit A,,,"78 E State St, Athens, OH 45701",False,2016,70,https://www.apartments.com/78-e-state-st-athens-oh-unit-a/9xwvjs6/
6 Coulson St,,,"6 Coulson St, Athens, OH 45701",False,2016,70,https://www.apartments.com/6-coulson-st-athens-oh/m2stw1l/
385 Richland Ave,,,"385 Richland Ave, Athens, OH 45701",False,2016,70,https://www.apartments.com/385-richland-ave-athens-oh/1yjlkq7/
42 W Carpenter St,,,"42 W Carpenter St, Athens, OH 45701",False,2016,70,https://www.apartments.com/42-w-carpenter-st-athens-oh/ch92rve/
127 W State St,,,"127 W State St, Athens, OH 45701",False,2016,70,https://www.apartments.com/127-w-state-st-athens-oh/eqew1sm/
247 W Union St,,,"247 W Union St, Athens, OH 45701",False,2016,70,https://www.apartments.com/247-w-union-st-athens-oh/64bcg9s/
186 W Washington St,,,"186 W Washington St, Athens, OH 45701",False,2016,70,https://www.apartments.com/186-w-washington-st-athens-oh/fsrz15r/
26 S Shafer St,,,"26 S Shafer St, Athens, OH 45701",False,2016,70,https://www.apartments.com/26-s-shafer-st-athens-oh/0dwr131/
26 S Shafer St,,,"26 S Shafer St, Athens, OH 45701",False,2016,70,https://www.apartments.com/26-s-shafer-st-athens-oh/12k60j5/
208 1/2 W Washington St Unit A,,,"208 1/2 W Washington St, Athens, OH 45701",False,2016,70,https://www.apartments.com/208-1-2-w-washington-st-athens-oh-unit-a/el2gf8n/
208 1/2 W Washington St Unit C,,,"208 1/2 W Washington St, Athens, OH 45701",False,2016,70,https://www.apartments.com/208-1-2-w-washington-st-athens-oh-unit-c/gxtersz/
208 1/2 W Washington St Unit B,,,"208 1/2 W Washington St, Athens, OH 45701",False,2016,70,https://www.apartments.com/208-1-2-w-washington-st-athens-oh-unit-b/fk5pqqv/
116 N Congress St,,,"116 N Congress St, Athens, OH 45701",False,2016,70,https://www.apartments.com/116-n-congress-st-athens-oh/rpegl32/
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Beaumont Greene Senior Living,,,"13710 Della Dr, Athens, OH 45701",False,2007,40,https://www.apartments.com/beaumont-greene-senior-living-athens-oh/e3wql9n/
North Plains Village,,,"109-111 N Plains Rd, The Plains, OH 45780",False,1993,30,https://www.apartments.com/north-plains-village-the-plains-oh/qphkz0w/
Beckford Place,,,"36 Poston Rd, The Plains, OH 45780",False,1982,60,https://www.apartments.com/beckford-place-the-plains-oh/bdlvkjb/
18 S Court St,,,"18 S Court St, Athens, OH 45701",False,1900,,https://www.apartments.com/18-s-court-st-athens-oh/7hzxqqw/
14 S Court St,,,"14 S Court St, Athens, OH 45701",False,1900,,https://www.apartments.com/14-s-court-st-athens-oh/x6k6n1n/
88 W Union St,,,"88 W Union St, Athens, OH 45701",False,1900,,https://www.apartments.com/88-w-union-st-athens-oh/rs8f6c0/
90 W Union St,,,"90 W Union St, Athens, OH 45701",False,1920,,https://www.apartments.com/90-w-union-st-athens-oh/ll3g7rg/
Beasley Mill Apartment,,,"93 W Union St, Athens, OH 45701",False,,62,https://www.apartments.com/beasley-mill-apartment-athens-oh/y8gf23t/
71 W Washington St,,,"71 W Washington St, Athens, OH 45701",False,1900,,https://www.apartments.com/71-w-washington-st-athens-oh/lh1k0wd/
33 W State St,,,"33 W State St, Athens, OH 45701",False,,,https://www.apartments.com/33-w-state-st-athens-oh/jz2csv5/
Palmer Place Apartments,,,"25 Kurtz St, Athens, OH 45701",False,2007,64,https://www.apartments.com/palmer-place-apartments-athens-oh/4gqgxpk/
12 E Carpenter St,,,"12 E Carpenter St, Athens, OH 45701",False,,,https://www.apartments.com/12-e-carpenter-st-athens-oh/dmtg9hl/
The Summit at Coates Run,,,"363 Richland Ave, Athens, OH 45701",True,2009,240,https://www.apartments.com/the-summit-at-coates-run-athens-oh/gk7sktw/
121-123 E State St,,,"121-123 E State St, Athens, OH 45701",False,1960,49,https://www.apartments.com/121-123-e-state-st-athens-oh/46jwdgj/
University Commons,,,"15 S Shafer St, Athens, OH 45701",False,1994,132,https://www.apartments.com/university-commons-athens-oh/1y6l7j5/
Athens Gardens Apartments,,,"300 W State St, Athens, OH 45701",False,1981,44,https://www.apartments.com/athens-gardens-apartments-athens-oh/wj0c6rj/
335 W State St,,,"335 W State St, Athens, OH 45701",False,1900,,https://www.apartments.com/335-w-state-st-athens-oh/4gz6ebk/
96-100 Hudson Ave,,,"96-100 Hudson Ave, Athens, OH 45701",False,1981,,https://www.apartments.com/96-100-hudson-ave-athens-oh/91h41k5/
Putnam Square Apartments,,,"24 Home St, Athens, OH 45701",True,1996,81,https://www.apartments.com/putnam-square-apartments-athens-oh/t6490gc/
6 Pomeroy Rd,,,"6 Pomeroy Rd, Athens, OH 45701",False,,,https://www.apartments.com/6-pomeroy-rd-athens-oh/kq1d608/
Evergreen Estates,,,"45 E 4th St, The Plains, OH 45780",False,1980,60,https://www.apartments.com/evergreen-estates-the-plains-oh/61957ls/
Sandstone Apartments,,,"100 N Plains Rd, The Plains, OH 45780",False,2018,50,https://www.apartments.com/sandstone-apartments-the-plains-oh/qvjn0ww/
12 Rallen Dr,,,"12 Rallen Dr, The Plains, OH 45780",False,1992,,https://www.apartments.com/12-rallen-dr-the-plains-oh/pxt6g8v/
21 S Court St,,,"21 S Court St, Athens, OH 45701",False,1900,15,https://www.apartments.com/21-s-court-st-athens-oh/8e5ytn1/
Heritage Commons,,,"22 Kurtz St, Athens, OH 45701",False,,50,https://www.apartments.com/heritage-commons-athens-oh/13h65y7/
80-86 S Shafer St,,,"80-86 S Shafer St, Athens, OH 45701",False,1900,,https://www.apartments.com/80-86-s-shafer-st-athens-oh/17qlvs7/
Carpenter Hall,,,"19 E Carpenter St, Athens, OH 45701",False,1948,53,https://www.apartments.com/carpenter-hall-athens-oh/e9xk4cp/
hopewell house,,,"25 Hocking St, Athens, OH 45701",False,,,https://www.apartments.com/hopewell-house-athens-oh/ny6hx9m/
18 N Shafer St,,,"18 N Shafer St, Athens, OH 45701",False,1900,,https://www.apartments.com/18-n-shafer-st-athens-oh/5tst03q/
121 N Lancaster St,,,"121 N Lancaster St, Athens, OH 45701",False,1900,,https://www.apartments.com/121-n-lancaster-st-athens-oh/9tckl24/
19 Clarke St,,,"19 Clarke St, Athens, OH 45701",False,1930,,https://www.apartments.com/19-clarke-st-athens-oh/561btzm/
Grande Vista Village,,,"21 University Estates Blvd, Athens, OH 45701",False,2010,100,https://www.apartments.com/grande-vista-village-athens-oh/c9qdsvd/
The Reserve at the Falls,,,"29 University Estates Blvd, Athens, OH 45701",True,,140,https://www.apartments.com/the-reserve-at-the-falls-athens-oh/m5bs2jh/
Andover Court Apartments,,,"5 Cardinal Ln, Athens, OH 45701",False,1980,45,https://www.apartments.com/andover-court-apartments-athens-oh/f73t2pr/
59-61 E First St,,,"59-61 E First St, The Plains, OH 45780",False,2005,,https://www.apartments.com/59-61-e-first-st-the-plains-oh/f6chx0t/
Campus Heights,Asset,740-249-1012,"115 Carriage Hill Dr, Athens, OH 45701",True,1967,367,https://www.apartments.com/campus-heights-athens-oh/rvwf530/
Phoenix on Court,Phoenix on Court,844-203-8636,"30 S Court St, Athens, OH 45701",False,,18,https://www.apartments.com/phoenix-on-court-athens-oh/pmk5q1v/
University Courtyard Athens,ROCO Real Estate,844-295-3426,"366 Richland Ave, Athens, OH 45701",False,2001,182,https://www.apartments.com/university-courtyard-athens-athens-oh/gs4333w/
Prokos Rentals,Prokos Rentals,888-769-6403,"9 W Stimson Ave, Athens, OH 45701",False,1960,187,https://www.apartments.com/prokos-rentals-athens-oh/trlx3vb/
Monticello Village,Willoughby- Monticello Village Apartments,740-552-4750,"6 Monticello Dr, Athens, OH 45701",False,1969,68,https://www.apartments.com/monticello-village-athens-oh/svpm0p7/
Mill Street Village,Mill Street Village,844-425-1164,"186 Mill St, Athens, OH 45701",True,1970,153,https://www.apartments.com/mill-street-village-athens-oh/kp32k78/
Spreading Oaks Village,"UMH Properties, Inc.",740-331-4918,"7140 Selby Rd, Athens, OH 45701",False,,121,https://www.apartments.com/spreading-oaks-village-athens-oh/wpz05mk/
152 Mill St. Luxury apartments near OU,Athens Brick Properties LLC / Gagliano Rentals,844-219-5587,"152 Mill St, Athens, OH 45701",True,2014,,https://www.apartments.com/152-mill-st-luxury-apartments-near-ou-athens-oh/nw5vw4p/
11 W Union St Unit 1/2,,844-204-8743,"11 W Union St, Athens, OH 45701",False,2014,,https://www.apartments.com/11-w-union-st-athens-oh-unit-1-2/f15421t/
21 S Court St Unit 3,,740-308-3374,"21 S Court St, Athens, OH 45701",False,2014,,https://www.apartments.com/21-s-court-st-athens-oh-unit-3/839qql3/
21 S Court St Unit # 4,,740-308-3377,"21 S Court St, Athens, OH 45701",False,2014,,https://www.apartments.com/21-s-court-st-athens-oh-unit-4/fr5j4st/
21 S Court St Unit 8,,740-308-3417,"21 S Court St, Athens, OH 45701",False,2014,,https://www.apartments.com/21-s-court-st-athens-oh-unit-8/es28x6m/
21 S Court St Unit 2,,740-308-3373,"21 S Court St, Athens, OH 45701",False,2014,,https://www.apartments.com/21-s-court-st-athens-oh-unit-2/sc8wzs5/
21 S Court St Unit 1,,740-308-3372,"21 S Court St, Athens, OH 45701",False,2014,,https://www.apartments.com/21-s-court-st-athens-oh-unit-1/dmnlhrj/
21 S Court St Unit 7,,740-308-3406,"21 S Court St, Athens, OH 45701",False,2014,,https://www.apartments.com/21-s-court-st-athens-oh-unit-7/7lc2gjx/
21 S Court St Unit 5,,740-308-3392,"21 S Court St, Athens, OH 45701",False,2014,,https://www.apartments.com/21-s-court-st-athens-oh-unit-5/bfxn2b8/
21 S Court St Unit 6,,740-308-3382,"21 S Court St, Athens, OH 45701",False,2014,,https://www.apartments.com/21-s-court-st-athens-oh-unit-6/9cbdzn5/
14 S Court St Unit D,,740-308-3434,"14 S Court St, Athens, OH 45701",False,2014,,https://www.apartments.com/14-s-court-st-athens-oh-unit-d/0wg77b0/
84 W Union St Unit 4,,844-203-2758,"84 W Union St, Athens, OH 45701",False,2014,,https://www.apartments.com/84-w-union-st-athens-oh-unit-4/t4gnd09/
84 W Union St Unit 2,,833-686-3507,"84 W Union St, Athens, OH 45701",False,2014,,https://www.apartments.com/84-w-union-st-athens-oh-unit-2/vpkhtvg/
84 W Union St Unit 5,,833-747-7629,"84 W Union St, Athens, OH 45701",False,2014,,https://www.apartments.com/84-w-union-st-athens-oh-unit-5/q7qwv6z/
86 W Union St,,844-207-3486,"86 W Union St, Athens, OH 45701",False,2014,,https://www.apartments.com/86-w-union-st-athens-oh/d9j5c1k/
40 N Court St Unit A,,844-218-9646,"40 N Court St, Athens, OH 45701",False,2014,,https://www.apartments.com/40-n-court-st-athens-oh-unit-a/lm9vbzf/
9 Mill St Unit 2,,844-718-2653,"9 Mill St, Athens, OH 45701",False,2014,,https://www.apartments.com/9-mill-st-athens-oh-unit-2/w9g6hgj/
41 Mill St Unit C,,833-723-8448,"41 Mill St, Athens, OH 45701",False,2014,,https://www.apartments.com/41-mill-st-athens-oh-unit-c/hlzy7v2/
Campus Heights,Asset,740-249-1012,"115 Carriage Hill Dr, Athens, OH 45701",True,1967,367,https://www.apartments.com/campus-heights-athens-oh/rvwf530/
Phoenix on Court,Phoenix on Court,844-203-8636,"30 S Court St, Athens, OH 45701",False,,18,https://www.apartments.com/phoenix-on-court-athens-oh/pmk5q1v/
University Courtyard Athens,ROCO Real Estate,844-295-3426,"366 Richland Ave, Athens, OH 45701",False,2001,182,https://www.apartments.com/university-courtyard-athens-athens-oh/gs4333w/
Prokos Rentals,Prokos Rentals,888-769-6403,"9 W Stimson Ave, Athens, OH 45701",False,1960,187,https://www.apartments.com/prokos-rentals-athens-oh/trlx3vb/
Monticello Village,Willoughby- Monticello Village Apartments,740-552-4750,"6 Monticello Dr, Athens, OH 45701",False,1969,68,https://www.apartments.com/monticello-village-athens-oh/svpm0p7/
Mill Street Village,Mill Street Village,844-425-1164,"186 Mill St, Athens, OH 45701",True,1970,153,https://www.apartments.com/mill-street-village-athens-oh/kp32k78/
Spreading Oaks Village,"UMH Properties, Inc.",740-331-4918,"7140 Selby Rd, Athens, OH 45701",False,,121,https://www.apartments.com/spreading-oaks-village-athens-oh/wpz05mk/
152 Mill St. Luxury apartments near OU,Athens Brick Properties LLC / Gagliano Rentals,844-219-5587,"152 Mill St, Athens, OH 45701",True,2014,,https://www.apartments.com/152-mill-st-luxury-apartments-near-ou-athens-oh/nw5vw4p/
11 W Union St Unit 1/2,,844-204-8743,"11 W Union St, Athens, OH 45701",False,2014,,https://www.apartments.com/11-w-union-st-athens-oh-unit-1-2/f15421t/
21 S Court St Unit 3,,740-308-3374,"21 S Court St, Athens, OH 45701",False,2014,,https://www.apartments.com/21-s-court-st-athens-oh-unit-3/839qql3/
21 S Court St Unit # 4,,740-308-3377,"21 S Court St, Athens, OH 45701",False,2014,,https://www.apartments.com/21-s-court-st-athens-oh-unit-4/fr5j4st/
21 S Court St Unit 8,,740-308-3417,"21 S Court St, Athens, OH 45701",False,2014,,https://www.apartments.com/21-s-court-st-athens-oh-unit-8/es28x6m/
21 S Court St Unit 2,,740-308-3373,"21 S Court St, Athens, OH 45701",False,2014,,https://www.apartments.com/21-s-court-st-athens-oh-unit-2/sc8wzs5/
21 S Court St Unit 1,,740-308-3372,"21 S Court St, Athens, OH 45701",False,2014,,https://www.apartments.com/21-s-court-st-athens-oh-unit-1/dmnlhrj/
21 S Court St Unit 7,,740-308-3406,"21 S Court St, Athens, OH 45701",False,2014,,https://www.apartments.com/21-s-court-st-athens-oh-unit-7/7lc2gjx/
21 S Court St Unit 5,,740-308-3392,"21 S Court St, Athens, OH 45701",False,2014,,https://www.apartments.com/21-s-court-st-athens-oh-unit-5/bfxn2b8/
21 S Court St Unit 6,,740-308-3382,"21 S Court St, Athens, OH 45701",False,2014,,https://www.apartments.com/21-s-court-st-athens-oh-unit-6/9cbdzn5/
14 S Court St Unit D,,740-308-3434,"14 S Court St, Athens, OH 45701",False,2014,,https://www.apartments.com/14-s-court-st-athens-oh-unit-d/0wg77b0/
84 W Union St Unit 4,,844-203-2758,"84 W Union St, Athens, OH 45701",False,2014,,https://www.apartments.com/84-w-union-st-athens-oh-unit-4/t4gnd09/
84 W Union St Unit 2,,833-686-3507,"84 W Union St, Athens, OH 45701",False,2014,,https://www.apartments.com/84-w-union-st-athens-oh-unit-2/vpkhtvg/
84 W Union St Unit 5,,833-747-7629,"84 W Union St, Athens, OH 45701",False,2014,,https://www.apartments.com/84-w-union-st-athens-oh-unit-5/q7qwv6z/
86 W Union St,,844-207-3486,"86 W Union St, Athens, OH 45701",False,2014,,https://www.apartments.com/86-w-union-st-athens-oh/d9j5c1k/
40 N Court St Unit A,,844-218-9646,"40 N Court St, Athens, OH 45701",False,2014,,https://www.apartments.com/40-n-court-st-athens-oh-unit-a/lm9vbzf/
9 Mill St Unit 2,,844-718-2653,"9 Mill St, Athens, OH 45701",False,2014,,https://www.apartments.com/9-mill-st-athens-oh-unit-2/w9g6hgj/
41 Mill St Unit C,,833-723-8448,"41 Mill St, Athens, OH 45701",False,2014,,https://www.apartments.com/41-mill-st-athens-oh-unit-c/hlzy7v2/
Campus Heights,Asset,740-249-1012,"115 Carriage Hill Dr, Athens, OH 45701",True,1967,367,https://www.apartments.com/campus-heights-athens-oh/rvwf530/
Phoenix on Court,Phoenix on Court,844-203-8636,"30 S Court St, Athens, OH 45701",False,,18,https://www.apartments.com/phoenix-on-court-athens-oh/pmk5q1v/
University Courtyard Athens,ROCO Real Estate,844-295-3426,"366 Richland Ave, Athens, OH 45701",False,2001,182,https://www.apartments.com/university-courtyard-athens-athens-oh/gs4333w/
Prokos Rentals,Prokos Rentals,888-769-6403,"9 W Stimson Ave, Athens, OH 45701",False,1960,187,https://www.apartments.com/prokos-rentals-athens-oh/trlx3vb/
Monticello Village,Willoughby- Monticello Village Apartments,740-552-4750,"6 Monticello Dr, Athens, OH 45701",False,1969,68,https://www.apartments.com/monticello-village-athens-oh/svpm0p7/
Mill Street Village,Mill Street Village,844-425-1164,"186 Mill St, Athens, OH 45701",True,1970,153,https://www.apartments.com/mill-street-village-athens-oh/kp32k78/
Spreading Oaks Village,"UMH Properties, Inc.",740-331-4918,"7140 Selby Rd, Athens, OH 45701",False,,121,https://www.apartments.com/spreading-oaks-village-athens-oh/wpz05mk/
152 Mill St. Luxury apartments near OU,Athens Brick Properties LLC / Gagliano Rentals,844-219-5587,"152 Mill St, Athens, OH 45701",True,2014,,https://www.apartments.com/152-mill-st-luxury-apartments-near-ou-athens-oh/nw5vw4p/
11 W Union St Unit 1/2,,844-204-8743,"11 W Union St, Athens, OH 45701",False,2014,,https://www.apartments.com/11-w-union-st-athens-oh-unit-1-2/f15421t/
21 S Court St Unit 3,,740-308-3374,"21 S Court St, Athens, OH 45701",False,2014,,https://www.apartments.com/21-s-court-st-athens-oh-unit-3/839qql3/
21 S Court St Unit # 4,,740-308-3377,"21 S Court St, Athens, OH 45701",False,2014,,https://www.apartments.com/21-s-court-st-athens-oh-unit-4/fr5j4st/
21 S Court St Unit 8,,740-308-3417,"21 S Court St, Athens, OH 45701",False,2014,,https://www.apartments.com/21-s-court-st-athens-oh-unit-8/es28x6m/
21 S Court St Unit 2,,740-308-3373,"21 S Court St, Athens, OH 45701",False,2014,,https://www.apartments.com/21-s-court-st-athens-oh-unit-2/sc8wzs5/
21 S Court St Unit 1,,740-308-3372,"21 S Court St, Athens, OH 45701",False,2014,,https://www.apartments.com/21-s-court-st-athens-oh-unit-1/dmnlhrj/
21 S Court St Unit 7,,740-308-3406,"21 S Court St, Athens, OH 45701",False,2014,,https://www.apartments.com/21-s-court-st-athens-oh-unit-7/7lc2gjx/
21 S Court St Unit 5,,740-308-3392,"21 S Court St, Athens, OH 45701",False,2014,,https://www.apartments.com/21-s-court-st-athens-oh-unit-5/bfxn2b8/
21 S Court St Unit 6,,740-308-3382,"21 S Court St, Athens, OH 45701",False,2014,,https://www.apartments.com/21-s-court-st-athens-oh-unit-6/9cbdzn5/
14 S Court St Unit D,,740-308-3434,"14 S Court St, Athens, OH 45701",False,2014,,https://www.apartments.com/14-s-court-st-athens-oh-unit-d/0wg77b0/
84 W Union St Unit 4,,844-203-2758,"84 W Union St, Athens, OH 45701",False,2014,,https://www.apartments.com/84-w-union-st-athens-oh-unit-4/t4gnd09/
84 W Union St Unit 2,,833-686-3507,"84 W Union St, Athens, OH 45701",False,2014,,https://www.apartments.com/84-w-union-st-athens-oh-unit-2/vpkhtvg/
84 W Union St Unit 5,,833-747-7629,"84 W Union St, Athens, OH 45701",False,2014,,https://www.apartments.com/84-w-union-st-athens-oh-unit-5/q7qwv6z/
86 W Union St,,844-207-3486,"86 W Union St, Athens, OH 45701",False,2014,,https://www.apartments.com/86-w-union-st-athens-oh/d9j5c1k/
40 N Court St Unit A,,844-218-9646,"40 N Court St, Athens, OH 45701",False,2014,,https://www.apartments.com/40-n-court-st-athens-oh-unit-a/lm9vbzf/
9 Mill St Unit 2,,844-718-2653,"9 Mill St, Athens, OH 45701",False,2014,,https://www.apartments.com/9-mill-st-athens-oh-unit-2/w9g6hgj/
41 Mill St Unit C,,833-723-8448,"41 Mill St, Athens, OH 45701",False,2014,,https://www.apartments.com/41-mill-st-athens-oh-unit-c/hlzy7v2/
Campus Heights,Asset,740-249-1012,"115 Carriage Hill Dr, Athens, OH 45701",True,1967,367,https://www.apartments.com/campus-heights-athens-oh/rvwf530/
Phoenix on Court,Phoenix on Court,844-203-8636,"30 S Court St, Athens, OH 45701",False,,18,https://www.apartments.com/phoenix-on-court-athens-oh/pmk5q1v/
University Courtyard Athens,ROCO Real Estate,844-295-3426,"366 Richland Ave, Athens, OH 45701",False,2001,182,https://www.apartments.com/university-courtyard-athens-athens-oh/gs4333w/
Prokos Rentals,Prokos Rentals,888-769-6403,"9 W Stimson Ave, Athens, OH 45701",False,1960,187,https://www.apartments.com/prokos-rentals-athens-oh/trlx3vb/
Monticello Village,Willoughby- Monticello Village Apartments,740-552-4750,"6 Monticello Dr, Athens, OH 45701",False,1969,68,https://www.apartments.com/monticello-village-athens-oh/svpm0p7/
Mill Street Village,Mill Street Village,844-425-1164,"186 Mill St, Athens, OH 45701",True,1970,153,https://www.apartments.com/mill-street-village-athens-oh/kp32k78/
Spreading Oaks Village,"UMH Properties, Inc.",740-331-4918,"7140 Selby Rd, Athens, OH 45701",False,,121,https://www.apartments.com/spreading-oaks-village-athens-oh/wpz05mk/
152 Mill St. Luxury apartments near OU,Athens Brick Properties LLC / Gagliano Rentals,844-219-5587,"152 Mill St, Athens, OH 45701",True,2014,,https://www.apartments.com/152-mill-st-luxury-apartments-near-ou-athens-oh/nw5vw4p/
11 W Union St Unit 1/2,,844-204-8743,"11 W Union St, Athens, OH 45701",False,2014,,https://www.apartments.com/11-w-union-st-athens-oh-unit-1-2/f15421t/
21 S Court St Unit 3,,740-308-3374,"21 S Court St, Athens, OH 45701",False,2014,,https://www.apartments.com/21-s-court-st-athens-oh-unit-3/839qql3/
